customer_id,billing_month,plan,mrr
3676,2024-09-01,Basic,9.99
3676,2024-10-01,Basic,9.99
3676,2024-11-01,Basic,9.99
3676,2024-12-01,Basic,9.99
3676,2025-01-01,Basic,9.99
3676,2025-02-01,Basic,9.99
3676,2025-03-01,Basic,9.99
3676,2025-04-01,Basic,9.99
3676,2025-05-01,Basic,9.99
3676,2025-06-01,Basic,9.99
3676,2025-07-01,Basic,9.99
3676,2025-08-01,Basic,9.99
3676,2025-09-01,Basic,9.99
3676,2025-10-01,Basic,9.99
3676,2025-11-01,Basic,9.99
3676,2025-12-01,Basic,9.99
3676,2026-01-01,Basic,9.99
3676,2026-02-01,Basic,9.99
3677,2024-04-01,Pro,39.99
3677,2024-05-01,Pro,39.99
3677,2024-06-01,Pro,39.99
3677,2024-07-01,Pro,39.99
3677,2024-08-01,Pro,39.99
3677,2024-09-01,Pro,39.99
3677,2024-10-01,Pro,39.99
3677,2024-11-01,Pro,39.99
3677,2024-12-01,Pro,39.99
3677,2025-01-01,Pro,39.99
3677,2025-02-01,Pro,39.99
3677,2025-03-01,Pro,39.99
3677,2025-04-01,Pro,39.99
3677,2025-05-01,Pro,39.99
3677,2025-06-01,Pro,39.99
3677,2025-07-01,Pro,39.99
3677,2025-08-01,Pro,39.99
3677,2025-09-01,Pro,39.99
3677,2025-10-01,Pro,39.99
3677,2025-11-01,Pro,39.99
3677,2025-12-01,Pro,39.99
3677,2026-01-01,Pro,39.99
3677,2026-02-01,Pro,39.99
3677,2026-03-01,Pro,39.99
3677,2026-04-01,Pro,39.99
3677,2026-05-01,Pro,39.99
3677,2026-06-01,Pro,39.99
3678,2024-05-01,Plus,19.99
3678,2024-06-01,Plus,19.99
3678,2024-07-01,Plus,19.99
3679,2024-07-01,Pro,39.99
3679,2024-08-01,Pro,39.99
3679,2024-09-01,Pro,39.99
3679,2024-10-01,Pro,39.99
3679,2024-11-01,Pro,39.99
3679,2024-12-01,Pro,39.99
3679,2025-01-01,Pro,39.99
3679,2025-02-01,Pro,39.99
3679,2025-03-01,Pro,39.99
3679,2025-04-01,Pro,39.99
3679,2025-05-01,Pro,39.99
3679,2025-06-01,Pro,39.99
3679,2025-07-01,Pro,39.99
3679,2025-08-01,Pro,39.99
3679,2025-09-01,Pro,39.99
3679,2025-10-01,Pro,39.99
3679,2025-11-01,Pro,39.99
3679,2025-12-01,Pro,39.99
3679,2026-01-01,Pro,39.99
3680,2024-02-01,Plus,19.99
3680,2024-03-01,Plus,19.99
3680,2024-04-01,Plus,19.99
3680,2024-05-01,Plus,19.99
3680,2024-06-01,Plus,19.99
3680,2024-07-01,Plus,19.99
3680,2024-08-01,Plus,19.99
3680,2024-09-01,Plus,19.99
3680,2024-10-01,Plus,19.99
3680,2024-11-01,Plus,19.99
3680,2024-12-01,Plus,19.99
3680,2025-01-01,Plus,19.99
3680,2025-02-01,Plus,19.99
3680,2025-03-01,Plus,19.99
3680,2025-04-01,Plus,19.99
3680,2025-05-01,Plus,19.99
3680,2025-06-01,Plus,19.99
3680,2025-07-01,Plus,19.99
3680,2025-08-01,Plus,19.99
3680,2025-09-01,Plus,19.99
3680,2025-10-01,Plus,19.99
3680,2025-11-01,Plus,19.99
3680,2025-12-01,Plus,19.99
3680,2026-01-01,Plus,19.99
3680,2026-02-01,Plus,19.99
3680,2026-03-01,Plus,19.99
3680,2026-04-01,Plus,19.99
3680,2026-05-01,Plus,19.99
3680,2026-06-01,Plus,19.99
3681,2024-02-01,Pro,39.99
3682,2025-07-01,Basic,9.99
3682,2025-08-01,Basic,9.99
3682,2025-09-01,Basic,9.99
3682,2025-10-01,Basic,9.99
3682,2025-11-01,Basic,9.99
3682,2025-12-01,Basic,9.99
3682,2026-01-01,Basic,9.99
3682,2026-02-01,Basic,9.99
3682,2026-03-01,Basic,9.99
3682,2026-04-01,Basic,9.99
3682,2026-05-01,Basic,9.99
3682,2026-06-01,Basic,9.99
3683,2024-06-01,Plus,19.99
3683,2024-07-01,Plus,19.99
3683,2024-08-01,Plus,19.99
3683,2024-09-01,Plus,19.99
3683,2024-10-01,Plus,19.99
3683,2024-11-01,Plus,19.99
3683,2024-12-01,Plus,19.99
3683,2025-01-01,Plus,19.99
3683,2025-02-01,Plus,19.99
3683,2025-03-01,Plus,19.99
3683,2025-04-01,Plus,19.99
3684,2024-09-01,Plus,19.99
3684,2024-10-01,Plus,19.99
3684,2024-11-01,Plus,19.99
3684,2024-12-01,Plus,19.99
3684,2025-01-01,Plus,19.99
3684,2025-02-01,Plus,19.99
3684,2025-03-01,Plus,19.99
3684,2025-04-01,Plus,19.99
3684,2025-05-01,Plus,19.99
3684,2025-06-01,Plus,19.99
3684,2025-07-01,Plus,19.99
3684,2025-08-01,Plus,19.99
3684,2025-09-01,Plus,19.99
3684,2025-10-01,Plus,19.99
3684,2025-11-01,Plus,19.99
3684,2025-12-01,Plus,19.99
3684,2026-01-01,Plus,19.99
3684,2026-02-01,Plus,19.99
3684,2026-03-01,Plus,19.99
3684,2026-04-01,Plus,19.99
3685,2024-06-01,Basic,9.99
3685,2024-07-01,Basic,9.99
3685,2024-08-01,Basic,9.99
3685,2024-09-01,Basic,9.99
3685,2024-10-01,Basic,9.99
3685,2024-11-01,Basic,9.99
3685,2024-12-01,Basic,9.99
3685,2025-01-01,Basic,9.99
3685,2025-02-01,Basic,9.99
3685,2025-03-01,Basic,9.99
3685,2025-04-01,Basic,9.99
3685,2025-05-01,Basic,9.99
3685,2025-06-01,Basic,9.99
3685,2025-07-01,Basic,9.99
3685,2025-08-01,Basic,9.99
3686,2024-06-01,Plus,19.99
3686,2024-07-01,Plus,19.99
3686,2024-08-01,Plus,19.99
3686,2024-09-01,Plus,19.99
3686,2024-10-01,Plus,19.99
3686,2024-11-01,Plus,19.99
3686,2024-12-01,Plus,19.99
3686,2025-01-01,Plus,19.99
3686,2025-02-01,Plus,19.99
3687,2026-05-01,Basic,9.99
3687,2026-06-01,Basic,9.99
3688,2024-10-01,Basic,9.99
3688,2024-11-01,Basic,9.99
3688,2024-12-01,Basic,9.99
3688,2025-01-01,Basic,9.99
3689,2024-09-01,Basic,9.99
3689,2024-10-01,Basic,9.99
3689,2024-11-01,Basic,9.99
3689,2024-12-01,Basic,9.99
3689,2025-01-01,Basic,9.99
3690,2026-04-01,Plus,19.99
3690,2026-05-01,Plus,19.99
3690,2026-06-01,Plus,19.99
3691,2024-03-01,Basic,9.99
3691,2024-04-01,Basic,9.99
3691,2024-05-01,Basic,9.99
3691,2024-06-01,Basic,9.99
3691,2024-07-01,Basic,9.99
3691,2024-08-01,Basic,9.99
3691,2024-09-01,Basic,9.99
3691,2024-10-01,Basic,9.99
3691,2024-11-01,Basic,9.99
3691,2024-12-01,Basic,9.99
3692,2024-05-01,Pro,39.99
3692,2024-06-01,Pro,39.99
3692,2024-07-01,Pro,39.99
3692,2024-08-01,Pro,39.99
3692,2024-09-01,Pro,39.99
3692,2024-10-01,Pro,39.99
3692,2024-11-01,Pro,39.99
3692,2024-12-01,Pro,39.99
3692,2025-01-01,Pro,39.99
3692,2025-02-01,Pro,39.99
3692,2025-03-01,Pro,39.99
3692,2025-04-01,Pro,39.99
3692,2025-05-01,Pro,39.99
3692,2025-06-01,Pro,39.99
3692,2025-07-01,Pro,39.99
3692,2025-08-01,Pro,39.99
3692,2025-09-01,Pro,39.99
3692,2025-10-01,Pro,39.99
3692,2025-11-01,Pro,39.99
3692,2025-12-01,Pro,39.99
3692,2026-01-01,Pro,39.99
3692,2026-02-01,Pro,39.99
3692,2026-03-01,Pro,39.99
3692,2026-04-01,Pro,39.99
3692,2026-05-01,Pro,39.99
3692,2026-06-01,Pro,39.99
3693,2024-06-01,Basic,9.99
3693,2024-07-01,Basic,9.99
3693,2024-08-01,Basic,9.99
3693,2024-09-01,Basic,9.99
3694,2024-02-01,Plus,19.99
3694,2024-03-01,Plus,19.99
3694,2024-04-01,Plus,19.99
3694,2024-05-01,Plus,19.99
3694,2024-06-01,Plus,19.99
3694,2024-07-01,Plus,19.99
3694,2024-08-01,Plus,19.99
3694,2024-09-01,Plus,19.99
3694,2024-10-01,Plus,19.99
3694,2024-11-01,Plus,19.99
3694,2024-12-01,Plus,19.99
3694,2025-01-01,Plus,19.99
3694,2025-02-01,Plus,19.99
3694,2025-03-01,Plus,19.99
3694,2025-04-01,Plus,19.99
3694,2025-05-01,Plus,19.99
3694,2025-06-01,Plus,19.99
3694,2025-07-01,Plus,19.99
3694,2025-08-01,Plus,19.99
3694,2025-09-01,Plus,19.99
3694,2025-10-01,Plus,19.99
3694,2025-11-01,Plus,19.99
3694,2025-12-01,Plus,19.99
3694,2026-01-01,Plus,19.99
3694,2026-02-01,Plus,19.99
3694,2026-03-01,Plus,19.99
3694,2026-04-01,Plus,19.99
3694,2026-05-01,Plus,19.99
3694,2026-06-01,Plus,19.99
3695,2024-03-01,Basic,9.99
3695,2024-04-01,Basic,9.99
3695,2024-05-01,Basic,9.99
3695,2024-06-01,Basic,9.99
3695,2024-07-01,Basic,9.99
3695,2024-08-01,Basic,9.99
3695,2024-09-01,Basic,9.99
3695,2024-10-01,Basic,9.99
3695,2024-11-01,Basic,9.99
3695,2024-12-01,Basic,9.99
3695,2025-01-01,Basic,9.99
3695,2025-02-01,Basic,9.99
3695,2025-03-01,Basic,9.99
3695,2025-04-01,Basic,9.99
3695,2025-05-01,Basic,9.99
3695,2025-06-01,Basic,9.99
3695,2025-07-01,Basic,9.99
3695,2025-08-01,Basic,9.99
3695,2025-09-01,Basic,9.99
3695,2025-10-01,Basic,9.99
3695,2025-11-01,Basic,9.99
3695,2025-12-01,Basic,9.99
3696,2025-02-01,Basic,9.99
3696,2025-03-01,Basic,9.99
3696,2025-04-01,Basic,9.99
3696,2025-05-01,Basic,9.99
3696,2025-06-01,Basic,9.99
3696,2025-07-01,Basic,9.99
3697,2025-04-01,Pro,39.99
3697,2025-05-01,Pro,39.99
3697,2025-06-01,Pro,39.99
3697,2025-07-01,Pro,39.99
3697,2025-08-01,Pro,39.99
3697,2025-09-01,Pro,39.99
3697,2025-10-01,Pro,39.99
3697,2025-11-01,Pro,39.99
3697,2025-12-01,Pro,39.99
3697,2026-01-01,Pro,39.99
3697,2026-02-01,Pro,39.99
3697,2026-03-01,Pro,39.99
3697,2026-04-01,Pro,39.99
3697,2026-05-01,Pro,39.99
3697,2026-06-01,Pro,39.99
3698,2024-08-01,Basic,9.99
3698,2024-09-01,Basic,9.99
3698,2024-10-01,Basic,9.99
3698,2024-11-01,Basic,9.99
3698,2024-12-01,Basic,9.99
3698,2025-01-01,Basic,9.99
3698,2025-02-01,Basic,9.99
3698,2025-03-01,Basic,9.99
3698,2025-04-01,Basic,9.99
3698,2025-05-01,Basic,9.99
3698,2025-06-01,Basic,9.99
3698,2025-07-01,Basic,9.99
3698,2025-08-01,Basic,9.99
3698,2025-09-01,Basic,9.99
3698,2025-10-01,Basic,9.99
3698,2025-11-01,Basic,9.99
3698,2025-12-01,Basic,9.99
3698,2026-01-01,Basic,9.99
3698,2026-02-01,Basic,9.99
3698,2026-03-01,Basic,9.99
3698,2026-04-01,Basic,9.99
3698,2026-05-01,Basic,9.99
3698,2026-06-01,Basic,9.99
3699,2026-02-01,Basic,9.99
3699,2026-03-01,Basic,9.99
3699,2026-04-01,Basic,9.99
3699,2026-05-01,Basic,9.99
3699,2026-06-01,Basic,9.99
3700,2024-06-01,Pro,39.99
3700,2024-07-01,Pro,39.99
3700,2024-08-01,Pro,39.99
3700,2024-09-01,Pro,39.99
3700,2024-10-01,Pro,39.99
3700,2024-11-01,Pro,39.99
3700,2024-12-01,Pro,39.99
3700,2025-01-01,Pro,39.99
3700,2025-02-01,Pro,39.99
3700,2025-03-01,Pro,39.99
3700,2025-04-01,Pro,39.99
3700,2025-05-01,Pro,39.99
3700,2025-06-01,Pro,39.99
3700,2025-07-01,Pro,39.99
3700,2025-08-01,Pro,39.99
3700,2025-09-01,Pro,39.99
3700,2025-10-01,Pro,39.99
3700,2025-11-01,Pro,39.99
3700,2025-12-01,Pro,39.99
3700,2026-01-01,Pro,39.99
3700,2026-02-01,Pro,39.99
3700,2026-03-01,Pro,39.99
3700,2026-04-01,Pro,39.99
3700,2026-05-01,Pro,39.99
3700,2026-06-01,Pro,39.99
3701,2025-07-01,Basic,9.99
3702,2026-04-01,Basic,9.99
3703,2026-02-01,Pro,39.99
3703,2026-03-01,Pro,39.99
3703,2026-04-01,Pro,39.99
3703,2026-05-01,Pro,39.99
3703,2026-06-01,Pro,39.99
3704,2024-04-01,Plus,19.99
3704,2024-05-01,Plus,19.99
3704,2024-06-01,Plus,19.99
3705,2024-04-01,Basic,9.99
3705,2024-05-01,Basic,9.99
3705,2024-06-01,Basic,9.99
3705,2024-07-01,Basic,9.99
3705,2024-08-01,Basic,9.99
3705,2024-09-01,Basic,9.99
3705,2024-10-01,Basic,9.99
3705,2024-11-01,Basic,9.99
3705,2024-12-01,Basic,9.99
3705,2025-01-01,Basic,9.99
3705,2025-02-01,Basic,9.99
3705,2025-03-01,Basic,9.99
3705,2025-04-01,Basic,9.99
3705,2025-05-01,Basic,9.99
3705,2025-06-01,Basic,9.99
3705,2025-07-01,Basic,9.99
3705,2025-08-01,Basic,9.99
3705,2025-09-01,Basic,9.99
3705,2025-10-01,Basic,9.99
3705,2025-11-01,Basic,9.99
3705,2025-12-01,Basic,9.99
3705,2026-01-01,Basic,9.99
3705,2026-02-01,Basic,9.99
3705,2026-03-01,Basic,9.99
3705,2026-04-01,Basic,9.99
3705,2026-05-01,Basic,9.99
3705,2026-06-01,Basic,9.99
3706,2024-11-01,Basic,9.99
3706,2024-12-01,Basic,9.99
3706,2025-01-01,Basic,9.99
3706,2025-02-01,Basic,9.99
3706,2025-03-01,Basic,9.99
3706,2025-04-01,Basic,9.99
3706,2025-05-01,Basic,9.99
3706,2025-06-01,Basic,9.99
3706,2025-07-01,Basic,9.99
3706,2025-08-01,Basic,9.99
3706,2025-09-01,Basic,9.99
3706,2025-10-01,Basic,9.99
3706,2025-11-01,Basic,9.99
3706,2025-12-01,Basic,9.99
3706,2026-01-01,Basic,9.99
3706,2026-02-01,Basic,9.99
3706,2026-03-01,Basic,9.99
3706,2026-04-01,Basic,9.99
3706,2026-05-01,Basic,9.99
3706,2026-06-01,Basic,9.99
3707,2025-05-01,Plus,19.99
3707,2025-06-01,Plus,19.99
3707,2025-07-01,Plus,19.99
3707,2025-08-01,Plus,19.99
3707,2025-09-01,Plus,19.99
3707,2025-10-01,Plus,19.99
3707,2025-11-01,Plus,19.99
3707,2025-12-01,Plus,19.99
3707,2026-01-01,Plus,19.99
3707,2026-02-01,Plus,19.99
3707,2026-03-01,Plus,19.99
3707,2026-04-01,Plus,19.99
3707,2026-05-01,Plus,19.99
3707,2026-06-01,Plus,19.99
3708,2024-06-01,Plus,19.99
3708,2024-07-01,Plus,19.99
3709,2024-02-01,Basic,9.99
3709,2024-03-01,Basic,9.99
3709,2024-04-01,Basic,9.99
3710,2026-05-01,Plus,19.99
3710,2026-06-01,Plus,19.99
3711,2025-01-01,Plus,19.99
3711,2025-02-01,Plus,19.99
3711,2025-03-01,Plus,19.99
3712,2024-05-01,Pro,39.99
3712,2024-06-01,Pro,39.99
3712,2024-07-01,Pro,39.99
3712,2024-08-01,Pro,39.99
3712,2024-09-01,Pro,39.99
3712,2024-10-01,Pro,39.99
3712,2024-11-01,Pro,39.99
3712,2024-12-01,Pro,39.99
3712,2025-01-01,Pro,39.99
3712,2025-02-01,Pro,39.99
3712,2025-03-01,Pro,39.99
3712,2025-04-01,Pro,39.99
3712,2025-05-01,Pro,39.99
3712,2025-06-01,Pro,39.99
3712,2025-07-01,Pro,39.99
3712,2025-08-01,Pro,39.99
3712,2025-09-01,Pro,39.99
3712,2025-10-01,Pro,39.99
3712,2025-11-01,Pro,39.99
3712,2025-12-01,Pro,39.99
3712,2026-01-01,Pro,39.99
3712,2026-02-01,Pro,39.99
3712,2026-03-01,Pro,39.99
3712,2026-04-01,Pro,39.99
3712,2026-05-01,Pro,39.99
3712,2026-06-01,Pro,39.99
3713,2026-05-01,Basic,9.99
3713,2026-06-01,Basic,9.99
3714,2024-04-01,Basic,9.99
3714,2024-05-01,Basic,9.99
3714,2024-06-01,Basic,9.99
3714,2024-07-01,Basic,9.99
3714,2024-08-01,Basic,9.99
3714,2024-09-01,Basic,9.99
3714,2024-10-01,Basic,9.99
3714,2024-11-01,Basic,9.99
3714,2024-12-01,Basic,9.99
3714,2025-01-01,Basic,9.99
3714,2025-02-01,Basic,9.99
3714,2025-03-01,Basic,9.99
3714,2025-04-01,Basic,9.99
3714,2025-05-01,Basic,9.99
3714,2025-06-01,Basic,9.99
3714,2025-07-01,Basic,9.99
3714,2025-08-01,Basic,9.99
3714,2025-09-01,Basic,9.99
3714,2025-10-01,Basic,9.99
3714,2025-11-01,Basic,9.99
3714,2025-12-01,Basic,9.99
3714,2026-01-01,Basic,9.99
3714,2026-02-01,Basic,9.99
3714,2026-03-01,Basic,9.99
3714,2026-04-01,Basic,9.99
3714,2026-05-01,Basic,9.99
3714,2026-06-01,Basic,9.99
3715,2025-07-01,Plus,19.99
3715,2025-08-01,Plus,19.99
3715,2025-09-01,Plus,19.99
3715,2025-10-01,Plus,19.99
3715,2025-11-01,Plus,19.99
3715,2025-12-01,Plus,19.99
3715,2026-01-01,Plus,19.99
3715,2026-02-01,Plus,19.99
3715,2026-03-01,Plus,19.99
3715,2026-04-01,Plus,19.99
3715,2026-05-01,Plus,19.99
3715,2026-06-01,Plus,19.99
3716,2024-09-01,Pro,39.99
3716,2024-10-01,Pro,39.99
3716,2024-11-01,Pro,39.99
3716,2024-12-01,Pro,39.99
3716,2025-01-01,Pro,39.99
3716,2025-02-01,Pro,39.99
3716,2025-03-01,Pro,39.99
3716,2025-04-01,Pro,39.99
3716,2025-05-01,Pro,39.99
3716,2025-06-01,Pro,39.99
3716,2025-07-01,Pro,39.99
3716,2025-08-01,Pro,39.99
3716,2025-09-01,Pro,39.99
3716,2025-10-01,Pro,39.99
3716,2025-11-01,Pro,39.99
3717,2025-01-01,Plus,19.99
3717,2025-02-01,Plus,19.99
3717,2025-03-01,Plus,19.99
3717,2025-04-01,Plus,19.99
3717,2025-05-01,Plus,19.99
3717,2025-06-01,Plus,19.99
3717,2025-07-01,Plus,19.99
3717,2025-08-01,Plus,19.99
3717,2025-09-01,Plus,19.99
3717,2025-10-01,Plus,19.99
3717,2025-11-01,Plus,19.99
3718,2026-05-01,Basic,9.99
3718,2026-06-01,Basic,9.99
3719,2024-09-01,Basic,9.99
3720,2025-02-01,Plus,19.99
3720,2025-03-01,Plus,19.99
3721,2024-11-01,Pro,39.99
3721,2024-12-01,Pro,39.99
3721,2025-01-01,Pro,39.99
3721,2025-02-01,Pro,39.99
3721,2025-03-01,Pro,39.99
3721,2025-04-01,Pro,39.99
3721,2025-05-01,Pro,39.99
3721,2025-06-01,Pro,39.99
3721,2025-07-01,Pro,39.99
3721,2025-08-01,Pro,39.99
3721,2025-09-01,Pro,39.99
3721,2025-10-01,Pro,39.99
3721,2025-11-01,Pro,39.99
3721,2025-12-01,Pro,39.99
3721,2026-01-01,Pro,39.99
3721,2026-02-01,Pro,39.99
3721,2026-03-01,Pro,39.99
3721,2026-04-01,Pro,39.99
3721,2026-05-01,Pro,39.99
3721,2026-06-01,Pro,39.99
3722,2026-05-01,Plus,19.99
3722,2026-06-01,Plus,19.99
3723,2025-02-01,Basic,9.99
3723,2025-03-01,Basic,9.99
3723,2025-04-01,Basic,9.99
3723,2025-05-01,Basic,9.99
3723,2025-06-01,Basic,9.99
3723,2025-07-01,Basic,9.99
3723,2025-08-01,Basic,9.99
3723,2025-09-01,Basic,9.99
3723,2025-10-01,Basic,9.99
3723,2025-11-01,Basic,9.99
3723,2025-12-01,Basic,9.99
3723,2026-01-01,Basic,9.99
3723,2026-02-01,Basic,9.99
3723,2026-03-01,Basic,9.99
3723,2026-04-01,Basic,9.99
3723,2026-05-01,Basic,9.99
3723,2026-06-01,Basic,9.99
3724,2024-09-01,Basic,9.99
3724,2024-10-01,Basic,9.99
3724,2024-11-01,Basic,9.99
3724,2024-12-01,Basic,9.99
3724,2025-01-01,Basic,9.99
3724,2025-02-01,Basic,9.99
3724,2025-03-01,Basic,9.99
3724,2025-04-01,Basic,9.99
3724,2025-05-01,Basic,9.99
3724,2025-06-01,Basic,9.99
3724,2025-07-01,Basic,9.99
3724,2025-08-01,Basic,9.99
3725,2024-08-01,Plus,19.99
3725,2024-09-01,Plus,19.99
3725,2024-10-01,Plus,19.99
3725,2024-11-01,Plus,19.99
3725,2024-12-01,Plus,19.99
3725,2025-01-01,Plus,19.99
3725,2025-02-01,Plus,19.99
3725,2025-03-01,Plus,19.99
3725,2025-04-01,Plus,19.99
3725,2025-05-01,Plus,19.99
3725,2025-06-01,Plus,19.99
3725,2025-07-01,Plus,19.99
3725,2025-08-01,Plus,19.99
3725,2025-09-01,Plus,19.99
3725,2025-10-01,Plus,19.99
3725,2025-11-01,Plus,19.99
3725,2025-12-01,Plus,19.99
3725,2026-01-01,Plus,19.99
3725,2026-02-01,Plus,19.99
3725,2026-03-01,Plus,19.99
3725,2026-04-01,Plus,19.99
3725,2026-05-01,Plus,19.99
3725,2026-06-01,Plus,19.99
3726,2025-11-01,Basic,9.99
3726,2025-12-01,Basic,9.99
3726,2026-01-01,Basic,9.99
3726,2026-02-01,Basic,9.99
3726,2026-03-01,Basic,9.99
3726,2026-04-01,Basic,9.99
3726,2026-05-01,Basic,9.99
3726,2026-06-01,Basic,9.99
3727,2025-07-01,Plus,19.99
3727,2025-08-01,Plus,19.99
3727,2025-09-01,Plus,19.99
3727,2025-10-01,Plus,19.99
3727,2025-11-01,Plus,19.99
3727,2025-12-01,Plus,19.99
3727,2026-01-01,Plus,19.99
3727,2026-02-01,Plus,19.99
3727,2026-03-01,Plus,19.99
3727,2026-04-01,Plus,19.99
3727,2026-05-01,Plus,19.99
3727,2026-06-01,Plus,19.99
3728,2025-06-01,Basic,9.99
3728,2025-07-01,Basic,9.99
3728,2025-08-01,Basic,9.99
3728,2025-09-01,Basic,9.99
3728,2025-10-01,Basic,9.99
3728,2025-11-01,Basic,9.99
3728,2025-12-01,Basic,9.99
3728,2026-01-01,Basic,9.99
3728,2026-02-01,Basic,9.99
3728,2026-03-01,Basic,9.99
3729,2025-06-01,Pro,39.99
3729,2025-07-01,Pro,39.99
3729,2025-08-01,Pro,39.99
3729,2025-09-01,Pro,39.99
3729,2025-10-01,Pro,39.99
3729,2025-11-01,Pro,39.99
3729,2025-12-01,Pro,39.99
3729,2026-01-01,Pro,39.99
3729,2026-02-01,Pro,39.99
3729,2026-03-01,Pro,39.99
3730,2024-03-01,Plus,19.99
3730,2024-04-01,Plus,19.99
3730,2024-05-01,Plus,19.99
3730,2024-06-01,Plus,19.99
3730,2024-07-01,Plus,19.99
3730,2024-08-01,Plus,19.99
3730,2024-09-01,Plus,19.99
3730,2024-10-01,Plus,19.99
3730,2024-11-01,Plus,19.99
3730,2024-12-01,Plus,19.99
3730,2025-01-01,Plus,19.99
3730,2025-02-01,Plus,19.99
3730,2025-03-01,Plus,19.99
3730,2025-04-01,Plus,19.99
3730,2025-05-01,Plus,19.99
3730,2025-06-01,Plus,19.99
3730,2025-07-01,Plus,19.99
3730,2025-08-01,Plus,19.99
3730,2025-09-01,Plus,19.99
3731,2025-11-01,Plus,19.99
3731,2025-12-01,Plus,19.99
3731,2026-01-01,Plus,19.99
3731,2026-02-01,Plus,19.99
3731,2026-03-01,Plus,19.99
3731,2026-04-01,Plus,19.99
3731,2026-05-01,Plus,19.99
3731,2026-06-01,Plus,19.99
3732,2024-09-01,Basic,9.99
3732,2024-10-01,Basic,9.99
3732,2024-11-01,Basic,9.99
3733,2024-02-01,Plus,19.99
3733,2024-03-01,Plus,19.99
3733,2024-04-01,Plus,19.99
3733,2024-05-01,Plus,19.99
3733,2024-06-01,Plus,19.99
3735,2026-02-01,Pro,39.99
3735,2026-03-01,Pro,39.99
3735,2026-04-01,Pro,39.99
3735,2026-05-01,Pro,39.99
3735,2026-06-01,Pro,39.99
3736,2024-03-01,Basic,9.99
3736,2024-04-01,Basic,9.99
3736,2024-05-01,Basic,9.99
3736,2024-06-01,Basic,9.99
3736,2024-07-01,Basic,9.99
3736,2024-08-01,Basic,9.99
3736,2024-09-01,Basic,9.99
3736,2024-10-01,Basic,9.99
3736,2024-11-01,Basic,9.99
3736,2024-12-01,Basic,9.99
3736,2025-01-01,Basic,9.99
3736,2025-02-01,Basic,9.99
3736,2025-03-01,Basic,9.99
3736,2025-04-01,Basic,9.99
3736,2025-05-01,Basic,9.99
3736,2025-06-01,Basic,9.99
3736,2025-07-01,Basic,9.99
3736,2025-08-01,Basic,9.99
3736,2025-09-01,Basic,9.99
3736,2025-10-01,Basic,9.99
3736,2025-11-01,Basic,9.99
3736,2025-12-01,Basic,9.99
3736,2026-01-01,Basic,9.99
3736,2026-02-01,Basic,9.99
3736,2026-03-01,Basic,9.99
3736,2026-04-01,Basic,9.99
3736,2026-05-01,Basic,9.99
3736,2026-06-01,Basic,9.99
3737,2025-04-01,Pro,39.99
3737,2025-05-01,Pro,39.99
3737,2025-06-01,Pro,39.99
3737,2025-07-01,Pro,39.99
3737,2025-08-01,Pro,39.99
3737,2025-09-01,Pro,39.99
3737,2025-10-01,Pro,39.99
3737,2025-11-01,Pro,39.99
3737,2025-12-01,Pro,39.99
3737,2026-01-01,Pro,39.99
3737,2026-02-01,Pro,39.99
3737,2026-03-01,Pro,39.99
3737,2026-04-01,Pro,39.99
3737,2026-05-01,Pro,39.99
3737,2026-06-01,Pro,39.99
3739,2025-03-01,Basic,9.99
3739,2025-04-01,Basic,9.99
3739,2025-05-01,Basic,9.99
3739,2025-06-01,Basic,9.99
3739,2025-07-01,Basic,9.99
3739,2025-08-01,Basic,9.99
3739,2025-09-01,Basic,9.99
3739,2025-10-01,Basic,9.99
3739,2025-11-01,Basic,9.99
3740,2025-03-01,Basic,9.99
3740,2025-04-01,Basic,9.99
3740,2025-05-01,Basic,9.99
3740,2025-06-01,Basic,9.99
3740,2025-07-01,Basic,9.99
3740,2025-08-01,Basic,9.99
3740,2025-09-01,Basic,9.99
3740,2025-10-01,Basic,9.99
3740,2025-11-01,Basic,9.99
3740,2025-12-01,Basic,9.99
3740,2026-01-01,Basic,9.99
3740,2026-02-01,Basic,9.99
3740,2026-03-01,Basic,9.99
3740,2026-04-01,Basic,9.99
3740,2026-05-01,Basic,9.99
3740,2026-06-01,Basic,9.99
3741,2024-02-01,Plus,19.99
3741,2024-03-01,Plus,19.99
3741,2024-04-01,Plus,19.99
3741,2024-05-01,Plus,19.99
3741,2024-06-01,Plus,19.99
3741,2024-07-01,Plus,19.99
3741,2024-08-01,Plus,19.99
3742,2024-04-01,Basic,9.99
3742,2024-05-01,Basic,9.99
3743,2026-05-01,Basic,9.99
3743,2026-06-01,Basic,9.99
3744,2024-11-01,Pro,39.99
3744,2024-12-01,Pro,39.99
3744,2025-01-01,Pro,39.99
3744,2025-02-01,Pro,39.99
3744,2025-03-01,Pro,39.99
3744,2025-04-01,Pro,39.99
3744,2025-05-01,Pro,39.99
3744,2025-06-01,Pro,39.99
3744,2025-07-01,Pro,39.99
3744,2025-08-01,Pro,39.99
3744,2025-09-01,Pro,39.99
3744,2025-10-01,Pro,39.99
3744,2025-11-01,Pro,39.99
3744,2025-12-01,Pro,39.99
3744,2026-01-01,Pro,39.99
3744,2026-02-01,Pro,39.99
3744,2026-03-01,Pro,39.99
3744,2026-04-01,Pro,39.99
3744,2026-05-01,Pro,39.99
3744,2026-06-01,Pro,39.99
3745,2024-07-01,Basic,9.99
